"AUC","Brier","model","EPV","P","rho","beta_pattern","sim"
0.691610562630761,0.230678505214961,"MLE",10,8,0.5,"halfnoise",8
0.689525035622199,0.223730609601869,"MLE",10,8,0.5,"halfnoise",9
0.700243635157512,0.220586935598121,"MLE",10,8,0.5,"halfnoise",10
0.82033060695845,0.173019606608298,"MLE",10,12,0,"equal",1
0.827414783297076,0.171357502707606,"MLE",10,12,0,"equal",2
0.823863549998326,0.17388895520864,"MLE",10,12,0,"equal",3
0.816937744955592,0.179798355076335,"MLE",10,12,0,"equal",4
0.829856851108385,0.169419174384336,"MLE",10,12,0,"equal",5
0.822503518976548,0.180303655100683,"MLE",10,12,0,"equal",6
0.817437562880943,0.178672390352095,"MLE",10,12,0,"equal",7
0.825898309391267,0.175214144046041,"MLE",10,12,0,"equal",8
0.793730772697472,0.189274603988076,"MLE",10,12,0,"equal",9
0.814610571495142,0.178423303057246,"MLE",10,12,0,"equal",10
0.737170327904388,0.208841111128044,"MLE",10,12,0,"strong",1
0.756594576882118,0.20414457701236,"MLE",10,12,0,"strong",2
0.741272324003641,0.206708726915142,"MLE",10,12,0,"strong",3
0.743349481693016,0.207662117576244,"MLE",10,12,0,"strong",4
0.747280750706692,0.20557563998868,"MLE",10,12,0,"strong",5
0.753365240538439,0.205933321454436,"MLE",10,12,0,"strong",6
0.74550215106813,0.206224606949691,"MLE",10,12,0,"strong",7
0.767785544859668,0.197237169430699,"MLE",10,12,0,"strong",8
0.753862488991749,0.204848440747104,"MLE",10,12,0,"strong",9
0.742958061972639,0.210735459088419,"MLE",10,12,0,"strong",10
0.719254914586814,0.215997275784278,"MLE",10,12,0,"noise",1
0.723040197788482,0.216974138652753,"MLE",10,12,0,"noise",2
0.730017810258702,0.223934454124903,"MLE",10,12,0,"noise",3
0.705897760178112,0.218523791940419,"MLE",10,12,0,"noise",4
0.73082595690251,0.220372691844703,"MLE",10,12,0,"noise",5
0.714921532153215,0.222263918318516,"MLE",10,12,0,"noise",6
0.72607573243374,0.213389416644807,"MLE",10,12,0,"noise",7
0.719757610317928,0.214422210449608,"MLE",10,12,0,"noise",8
0.719595859354006,0.217820897046712,"MLE",10,12,0,"noise",9
0.703903783337289,0.222675360392549,"MLE",10,12,0,"noise",10
0.654708502780244,0.24442866238558,"MLE",10,12,0,"halfnoise",1
0.666831600950021,0.247090503981909,"MLE",10,12,0,"halfnoise",2
0.656592557490933,0.234370569687329,"MLE",10,12,0,"halfnoise",3
0.657784442159258,0.236131720392212,"MLE",10,12,0,"halfnoise",4
0.666399556538252,0.233765658995711,"MLE",10,12,0,"halfnoise",5
0.68009305400598,0.231081021417076,"MLE",10,12,0,"halfnoise",6
0.663928653658716,0.235075035011784,"MLE",10,12,0,"halfnoise",7
0.635501510151013,0.240719990735788,"MLE",10,12,0,"halfnoise",8
0.682406558891146,0.227935744618113,"MLE",10,12,0,"halfnoise",9
0.650700313076056,0.233923231560522,"MLE",10,12,0,"halfnoise",10
0.940837484041471,0.0989011060291013,"MLE",10,12,0.5,"equal",1
0.949263493223916,0.0912622931961635,"MLE",10,12,0.5,"equal",2
0.937590926232558,0.103699969117334,"MLE",10,12,0.5,"equal",3
0.953543617357486,0.0925791070745045,"MLE",10,12,0.5,"equal",4
0.947113203891836,0.0939865457154866,"MLE",10,12,0.5,"equal",5
0.942984046218258,0.0963723271126189,"MLE",10,12,0.5,"equal",6
0.952618195183989,0.0890064789133059,"MLE",10,12,0.5,"equal",7
0.946996160196253,0.0995374767786987,"MLE",10,12,0.5,"equal",8
0.949184229918562,0.0942613914253278,"MLE",10,12,0.5,"equal",9
0.938334818406096,0.103566738351214,"MLE",10,12,0.5,"equal",10
0.879718321149438,0.143110222803041,"MLE",10,12,0.5,"strong",1
0.872667332672935,0.146870897193756,"MLE",10,12,0.5,"strong",2
0.880205283097128,0.146723305605497,"MLE",10,12,0.5,"strong",3
0.870279542991616,0.149513167805492,"MLE",10,12,0.5,"strong",4
0.883671857420451,0.140775094678007,"MLE",10,12,0.5,"strong",5
0.881472316807916,0.139866485794819,"MLE",10,12,0.5,"strong",6
0.887717016342247,0.136706524781585,"MLE",10,12,0.5,"strong",7
0.87159317584756,0.149457425550312,"MLE",10,12,0.5,"strong",8
0.869627899903557,0.151064917406785,"MLE",10,12,0.5,"strong",9
0.876465642093709,0.148850290806067,"MLE",10,12,0.5,"strong",10
0.878941068112341,0.14235427049938,"MLE",10,12,0.5,"noise",1
0.881282568256829,0.143022643131654,"MLE",10,12,0.5,"noise",2
0.869088703803735,0.149881383026045,"MLE",10,12,0.5,"noise",3
0.871099626528379,0.147531740994696,"MLE",10,12,0.5,"noise",4
0.888332837122829,0.136722611141732,"MLE",10,12,0.5,"noise",5
0.879939159026544,0.146526746204468,"MLE",10,12,0.5,"noise",6
0.870520459283274,0.148005849847015,"MLE",10,12,0.5,"noise",7
0.867864593265698,0.152586318453834,"MLE",10,12,0.5,"noise",8
0.871717171232314,0.146578947593442,"MLE",10,12,0.5,"noise",9
0.887471178244531,0.136893496983806,"MLE",10,12,0.5,"noise",10
0.792600783842326,0.190384269896771,"MLE",10,12,0.5,"halfnoise",1
0.791369884339892,0.186335695341894,"MLE",10,12,0.5,"halfnoise",2
0.795669349228384,0.184896957953886,"MLE",10,12,0.5,"halfnoise",3
0.77927855476009,0.192450796473839,"MLE",10,12,0.5,"halfnoise",4
0.772666466411854,0.194610526078538,"MLE",10,12,0.5,"halfnoise",5
0.758509221874845,0.21213288742613,"MLE",10,12,0.5,"halfnoise",6
0.773767841141833,0.194577723653525,"MLE",10,12,0.5,"halfnoise",7
0.764384140919818,0.203633060151471,"MLE",10,12,0.5,"halfnoise",8
0.784828466379412,0.191344515594276,"MLE",10,12,0.5,"halfnoise",9
0.791371629672212,0.189608814125652,"MLE",10,12,0.5,"halfnoise",10
0.736657661163718,0.209970327118376,"MLE",50,4,0,"equal",1
0.734023613588889,0.210945052819608,"MLE",50,4,0,"equal",2
0.737494941766106,0.207887248093475,"MLE",50,4,0,"equal",3
0.744010850595154,0.205605073007128,"MLE",50,4,0,"equal",4
0.731334736918234,0.210480791323177,"MLE",50,4,0,"equal",5
0.737669508542673,0.208322549254985,"MLE",50,4,0,"equal",6
0.739312198343707,0.207751117631318,"MLE",50,4,0,"equal",7
0.753766447444766,0.201478543973468,"MLE",50,4,0,"equal",8
0.736711098843848,0.207963594796451,"MLE",50,4,0,"equal",9
0.739068643780404,0.20921102248532,"MLE",50,4,0,"equal",10
0.751912951912952,0.202289766835784,"MLE",50,4,0,"strong",1
0.731594481008525,0.209239526173844,"MLE",50,4,0,"strong",2
0.751058355726814,0.202613987416145,"MLE",50,4,0,"strong",3
0.754917502530584,0.201385034088483,"MLE",50,4,0,"strong",4
0.731407509256299,0.209523761865805,"MLE",50,4,0,"strong",5
0.746908940157055,0.205113660879146,"MLE",50,4,0,"strong",6
0.752056901716355,0.202875625929454,"MLE",50,4,0,"strong",7
0.736402181388482,0.208623136821839,"MLE",50,4,0,"strong",8
0.744492667290046,0.204994161304662,"MLE",50,4,0,"strong",9
0.745203802177415,0.204881915756086,"MLE",50,4,0,"strong",10
0.628715347362125,0.237065950428094,"MLE",50,4,0,"noise",1
0.637242767996457,0.236785916323036,"MLE",50,4,0,"noise",2
0.625978071611766,0.238598533216695,"MLE",50,4,0,"noise",3
0.643148463574323,0.234410197130806,"MLE",50,4,0,"noise",4
0.637561409620362,0.239309735667272,"MLE",50,4,0,"noise",5
0.627774797700496,0.23818045419336,"MLE",50,4,0,"noise",6
0.630855140936822,0.239365913972397,"MLE",50,4,0,"noise",7
0.632397675873878,0.237741173903503,"MLE",50,4,0,"noise",8
0.626731845797245,0.241125322051281,"MLE",50,4,0,"noise",9
0.624666762593119,0.238662226042549,"MLE",50,4,0,"noise",10
0.615554295554296,0.247492264070117,"MLE",50,4,0,"halfnoise",1
0.612858026176003,0.240502501471849,"MLE",50,4,0,"halfnoise",2
0.612702425560357,0.240348314117884,"MLE",50,4,0,"halfnoise",3
0.60351031537342,0.241640852520306,"MLE",50,4,0,"halfnoise",4
0.599445632217281,0.242524890876871,"MLE",50,4,0,"halfnoise",5
0.604653871655648,0.242702619024344,"MLE",50,4,0,"halfnoise",6
0.582006632208896,0.244601930857909,"MLE",50,4,0,"halfnoise",7
0.599796610711938,0.242870111232618,"MLE",50,4,0,"halfnoise",8
0.597100855630804,0.245713366176489,"MLE",50,4,0,"halfnoise",9
0.595759492151875,0.24650707049067,"MLE",50,4,0,"halfnoise",10
0.818271137211439,0.174594366622001,"MLE",50,4,0.5,"equal",1
0.824660972373562,0.17102417342676,"MLE",50,4,0.5,"equal",2
0.822829400073013,0.172225179692911,"MLE",50,4,0.5,"equal",3
0.815415490466481,0.17701083468525,"MLE",50,4,0.5,"equal",4
0.814821855103185,0.176811648458107,"MLE",50,4,0.5,"equal",5
0.81745309713246,0.17576278708968,"MLE",50,4,0.5,"equal",6
0.816872687416746,0.174894507687479,"MLE",50,4,0.5,"equal",7
0.823938070662969,0.171725983149012,"MLE",50,4,0.5,"equal",8
0.816176017641194,0.175346636625284,"MLE",50,4,0.5,"equal",9
0.811075855689656,0.177643614298157,"MLE",50,4,0.5,"equal",10
0.799250406081041,0.182899589790314,"MLE",50,4,0.5,"strong",1
0.796069904202315,0.184671647357409,"MLE",50,4,0.5,"strong",2
0.789521646506849,0.187830694459205,"MLE",50,4,0.5,"strong",3
0.78611034444138,0.189449082685949,"MLE",50,4,0.5,"strong",4
0.788200606396037,0.187823432247283,"MLE",50,4,0.5,"strong",5
0.796273465844768,0.185695511126816,"MLE",50,4,0.5,"strong",6
0.797449893638896,0.183624136332214,"MLE",50,4,0.5,"strong",7
0.787477618829057,0.188227852579664,"MLE",50,4,0.5,"strong",8
0.793605362969871,0.185557443303494,"MLE",50,4,0.5,"strong",9
0.788235615129138,0.190614802870968,"MLE",50,4,0.5,"strong",10
0.692439015208475,0.221803728274781,"MLE",50,4,0.5,"noise",1
0.687156177267161,0.22369458263353,"MLE",50,4,0.5,"noise",2
0.685472585627694,0.224011874302264,"MLE",50,4,0.5,"noise",3
0.683000313313885,0.224225250442062,"MLE",50,4,0.5,"noise",4
0.678050171943015,0.225609054337923,"MLE",50,4,0.5,"noise",5
0.691855289067904,0.222473709379894,"MLE",50,4,0.5,"noise",6
0.687196825077181,0.223145388545433,"MLE",50,4,0.5,"noise",7
0.677588935571201,0.228526515710878,"MLE",50,4,0.5,"noise",8
0.686500255474379,0.223756806240238,"MLE",50,4,0.5,"noise",9
0.675785842072581,0.227864306716283,"MLE",50,4,0.5,"noise",10
0.642402476291756,0.235201982603877,"MLE",50,4,0.5,"halfnoise",1
0.62080496977436,0.243485795574712,"MLE",50,4,0.5,"halfnoise",2
0.641125546424283,0.235184127225141,"MLE",50,4,0.5,"halfnoise",3
0.642271883843615,0.234573179288755,"MLE",50,4,0.5,"halfnoise",4
0.634153766455083,0.242032822017781,"MLE",50,4,0.5,"halfnoise",5
0.632400430484375,0.237141107496239,"MLE",50,4,0.5,"halfnoise",6
0.627157663153631,0.239496123694623,"MLE",50,4,0.5,"halfnoise",7
0.643139700878152,0.234766295393494,"MLE",50,4,0.5,"halfnoise",8
0.632622358003439,0.236837453532382,"MLE",50,4,0.5,"halfnoise",9
0.625790927788978,0.237597128352722,"MLE",50,4,0.5,"halfnoise",10
0.793696197239865,0.187241707908033,"MLE",50,8,0,"equal",1
0.795779558695466,0.1845038939723,"MLE",50,8,0,"equal",2
0.798666878988099,0.183514342837478,"MLE",50,8,0,"equal",3
0.78419304218803,0.189874649331747,"MLE",50,8,0,"equal",4
0.792397772398533,0.186051904725925,"MLE",50,8,0,"equal",5
0.797929526872429,0.183480075559766,"MLE",50,8,0,"equal",6
0.79594371038161,0.184507669277228,"MLE",50,8,0,"equal",7
0.798096328395517,0.183761909729096,"MLE",50,8,0,"equal",8
0.799548119192479,0.183669060984697,"MLE",50,8,0,"equal",9
0.792235838969633,0.18650279934324,"MLE",50,8,0,"equal",10
0.758780223990228,0.199925473933707,"MLE",50,8,0,"strong",1
0.761901373227066,0.198183117915442,"MLE",50,8,0,"strong",2
0.766085281178324,0.197074575372737,"MLE",50,8,0,"strong",3
0.755007930019318,0.201159818885942,"MLE",50,8,0,"strong",4
0.753614067906357,0.202242658152706,"MLE",50,8,0,"strong",5
0.758856823984372,0.201043064098522,"MLE",50,8,0,"strong",6
0.757225658497682,0.20028486474389,"MLE",50,8,0,"strong",7
0.749279661564442,0.203434917080818,"MLE",50,8,0,"strong",8
0.757405185841101,0.200096007751872,"MLE",50,8,0,"strong",9
0.755838242544181,0.200832373024518,"MLE",50,8,0,"strong",10
0.69176591719869,0.2226026412292,"MLE",50,8,0,"noise",1
0.710739919981214,0.217009417008912,"MLE",50,8,0,"noise",2
0.687843281208464,0.223103102050508,"MLE",50,8,0,"noise",3
0.688051749211422,0.22320399770416,"MLE",50,8,0,"noise",4
0.694187127928163,0.222338047257482,"MLE",50,8,0,"noise",5
0.693500202968261,0.221666317762175,"MLE",50,8,0,"noise",6
0.691781903395939,0.222147257710131,"MLE",50,8,0,"noise",7
0.691626527829551,0.223389161782551,"MLE",50,8,0,"noise",8
0.69401650426407,0.222774489275439,"MLE",50,8,0,"noise",9
0.694886167733386,0.221582475986885,"MLE",50,8,0,"noise",10
0.631809271030675,0.238135561610504,"MLE",50,8,0,"halfnoise",1
0.648889840116875,0.232862275150321,"MLE",50,8,0,"halfnoise",2
0.650918327484176,0.233374517628661,"MLE",50,8,0,"halfnoise",3
0.651065550137573,0.232718618477933,"MLE",50,8,0,"halfnoise",4
0.648988275310124,0.236484712265922,"MLE",50,8,0,"halfnoise",5
0.6512572421263,0.234537185575191,"MLE",50,8,0,"halfnoise",6
0.660344516067458,0.230586845642292,"MLE",50,8,0,"halfnoise",7
0.642458791285161,0.234431479425805,"MLE",50,8,0,"halfnoise",8
0.637905025784038,0.235590495431313,"MLE",50,8,0,"halfnoise",9
0.64605350584214,0.234271888934646,"MLE",50,8,0,"halfnoise",10
0.920210947233759,0.113770496119322,"MLE",50,8,0.5,"equal",1
0.917771337133714,0.115940988037253,"MLE",50,8,0.5,"equal",2
0.923283599999995,0.111974745949775,"MLE",50,8,0.5,"equal",3
0.916857443084386,0.11688972700309,"MLE",50,8,0.5,"equal",4
0.914029386244699,0.119191484516121,"MLE",50,8,0.5,"equal",5
0.919930427188867,0.114375955326324,"MLE",50,8,0.5,"equal",6
0.922494863876272,0.112811811722647,"MLE",50,8,0.5,"equal",7
0.920549977111814,0.114136238457324,"MLE",50,8,0.5,"equal",8
0.914695063338631,0.118621768398651,"MLE",50,8,0.5,"equal",9
0.917679796472676,0.116314432071759,"MLE",50,8,0.5,"equal",10
0.846197330582364,0.160681802262386,"MLE",50,8,0.5,"strong",1
0.847536959999999,0.161998020479047,"MLE",50,8,0.5,"strong",2
0.850136840547361,0.158269888984952,"MLE",50,8,0.5,"strong",3
0.847733374423667,0.159413270132368,"MLE",50,8,0.5,"strong",4
0.842116857276421,0.162269238471175,"MLE",50,8,0.5,"strong",5
0.847113317490837,0.160038535133289,"MLE",50,8,0.5,"strong",6
0.84917800709325,0.158298224937286,"MLE",50,8,0.5,"strong",7
0.849452022295671,0.158379323050215,"MLE",50,8,0.5,"strong",8
0.850077674375943,0.157948232376711,"MLE",50,8,0.5,"strong",9
0.847063955330752,0.160200670202081,"MLE",50,8,0.5,"strong",10
0.812732644893476,0.17664286558702,"MLE",50,8,0.5,"noise",1
0.81698328909439,0.174997242462668,"MLE",50,8,0.5,"noise",2
0.81710497178873,0.174788473147733,"MLE",50,8,0.5,"noise",3
0.820262635404479,0.173433344674593,"MLE",50,8,0.5,"noise",4
0.816239058424413,0.175228386294998,"MLE",50,8,0.5,"noise",5
0.824454388857276,0.171184139290507,"MLE",50,8,0.5,"noise",6
0.8216973649592,0.172443782623575,"MLE",50,8,0.5,"noise",7
0.817343779977538,0.174447402428295,"MLE",50,8,0.5,"noise",8
0.819017444044432,0.173772866107649,"MLE",50,8,0.5,"noise",9
0.817036274455571,0.174758398603822,"MLE",50,8,0.5,"noise",10
0.728201058004234,0.21112393329286,"MLE",50,8,0.5,"halfnoise",1
0.726402854180991,0.212000263994607,"MLE",50,8,0.5,"halfnoise",2
0.727283836790686,0.21104903910756,"MLE",50,8,0.5,"halfnoise",3
0.727596158584862,0.212082034513098,"MLE",50,8,0.5,"halfnoise",4
0.730032262121457,0.209962040288168,"MLE",50,8,0.5,"halfnoise",5
0.729918548270951,0.210280014681902,"MLE",50,8,0.5,"halfnoise",6
0.727028438817645,0.211303712342825,"MLE",50,8,0.5,"halfnoise",7
0.727941828277009,0.210769269833697,"MLE",50,8,0.5,"halfnoise",8
0.725841163838128,0.211482505098383,"MLE",50,8,0.5,"halfnoise",9
0.720935061822062,0.213694555302174,"MLE",50,8,0.5,"halfnoise",10
0.830930596540056,0.168060911745168,"MLE",50,12,0,"equal",1
0.838329668434237,0.16415724396263,"MLE",50,12,0,"equal",2
0.837159522823376,0.16474444679783,"MLE",50,12,0,"equal",3
0.828326614455771,0.169637423944457,"MLE",50,12,0,"equal",4
0.841800449990087,0.162257362734463,"MLE",50,12,0,"equal",5
0.831769373214706,0.168923269729319,"MLE",50,12,0,"equal",6
0.829270818537497,0.168756498197961,"MLE",50,12,0,"equal",7
0.827351200835364,0.169972294942227,"MLE",50,12,0,"equal",8
0.83121032334429,0.167760611285006,"MLE",50,12,0,"equal",9
0.832622393184443,0.167227596584351,"MLE",50,12,0,"equal",10
0.765750505790974,0.197632200685499,"MLE",50,12,0,"strong",1
0.761376202128138,0.19930344490191,"MLE",50,12,0,"strong",2
0.772442397736471,0.194975374914434,"MLE",50,12,0,"strong",3
0.771700802202401,0.194527694098411,"MLE",50,12,0,"strong",4
0.768540185355049,0.195759963277882,"MLE",50,12,0,"strong",5
0.774033512702772,0.194994557573049,"MLE",50,12,0,"strong",6
0.770159571299721,0.195255889785238,"MLE",50,12,0,"strong",7
0.767878526822831,0.19665328884389,"MLE",50,12,0,"strong",8
0.767100217505436,0.196303771910954,"MLE",50,12,0,"strong",9
0.769188347013551,0.196203059356281,"MLE",50,12,0,"strong",10
0.736306452642589,0.208051129082097,"MLE",50,12,0,"noise",1
0.73976125600125,0.207327657523463,"MLE",50,12,0,"noise",2
0.742202251981274,0.205641457483878,"MLE",50,12,0,"noise",3
0.737686892593066,0.207914859384554,"MLE",50,12,0,"noise",4
0.731903692817218,0.209491192286094,"MLE",50,12,0,"noise",5
0.726916929788172,0.210696548588988,"MLE",50,12,0,"noise",6
0.728366664618661,0.210939620345286,"MLE",50,12,0,"noise",7
0.730079173879521,0.210531919207,"MLE",50,12,0,"noise",8
0.73581334138516,0.208242453879627,"MLE",50,12,0,"noise",9
0.735397118343715,0.208374956055446,"MLE",50,12,0,"noise",10
0.679209334936834,0.225825090651611,"MLE",50,12,0,"halfnoise",1
0.675187431628657,0.226857263213478,"MLE",50,12,0,"halfnoise",2
0.681951769945684,0.225054426034488,"MLE",50,12,0,"halfnoise",3
0.681437481437482,0.224711709102209,"MLE",50,12,0,"halfnoise",4
0.682431872409494,0.22455268367437,"MLE",50,12,0,"halfnoise",5
0.671450227585655,0.227576641136166,"MLE",50,12,0,"halfnoise",6
0.682366918996009,0.224805981403077,"MLE",50,12,0,"halfnoise",7
0.68384704461458,0.224239595768654,"MLE",50,12,0,"halfnoise",8
0.680741039602446,0.225396643499434,"MLE",50,12,0,"halfnoise",9
0.67214782984444,0.228018918068002,"MLE",50,12,0,"halfnoise",10
0.954649290975537,0.0851030194406052,"MLE",50,12,0.5,"equal",1
0.954131089693573,0.0855287935826208,"MLE",50,12,0.5,"equal",2
0.953147834432709,0.0872942217060266,"MLE",50,12,0.5,"equal",3
0.953905410014293,0.0866241601388368,"MLE",50,12,0.5,"equal",4
0.951393918664172,0.0887967616848379,"MLE",50,12,0.5,"equal",5
0.955436571479409,0.0838033730816497,"MLE",50,12,0.5,"equal",6
0.953273061321852,0.08611863631255,"MLE",50,12,0.5,"equal",7
0.95364987163448,0.0862723963997891,"MLE",50,12,0.5,"equal",8
0.953092875506352,0.0865758536602253,"MLE",50,12,0.5,"equal",9
0.9542697181708,0.0856184335815154,"MLE",50,12,0.5,"equal",10
0.883535196650932,0.139709714530638,"MLE",50,12,0.5,"strong",1
0.884660385338904,0.138066427229851,"MLE",50,12,0.5,"strong",2
0.892917957760101,0.132742732906655,"MLE",50,12,0.5,"strong",3
0.887830551322203,0.136073780798025,"MLE",50,12,0.5,"strong",4
0.89216460394139,0.133828675598352,"MLE",50,12,0.5,"strong",5
0.886063998150827,0.137242645988843,"MLE",50,12,0.5,"strong",6
0.891050520778192,0.13385166625604,"MLE",50,12,0.5,"strong",7
0.885833890020039,0.137417220226528,"MLE",50,12,0.5,"strong",8
0.88425246497799,0.138649931694533,"MLE",50,12,0.5,"strong",9
0.888540555498953,0.135762287748054,"MLE",50,12,0.5,"strong",10
0.88536785678568,0.137427245405114,"MLE",50,12,0.5,"noise",1
0.889819216182654,0.135636271237206,"MLE",50,12,0.5,"noise",2
0.88994446200569,0.135218890248483,"MLE",50,12,0.5,"noise",3
0.892659552299826,0.133587546355804,"MLE",50,12,0.5,"noise",4
0.888348794472776,0.136043256471418,"MLE",50,12,0.5,"noise",5
0.897251505841863,0.129998434750366,"MLE",50,12,0.5,"noise",6
0.88934431083148,0.134656656795901,"MLE",50,12,0.5,"noise",7
0.888761660160878,0.135997276373131,"MLE",50,12,0.5,"noise",8
0.886900288410383,0.136444850384923,"MLE",50,12,0.5,"noise",9
0.890316196521579,0.134855991875222,"MLE",50,12,0.5,"noise",10
0.794261828327572,0.18508105914948,"MLE",50,12,0.5,"halfnoise",1
0.790878187025517,0.186534877090313,"MLE",50,12,0.5,"halfnoise",2
0.77940864743745,0.191453601011491,"MLE",50,12,0.5,"halfnoise",3
0.795853200253717,0.184973827652194,"MLE",50,12,0.5,"halfnoise",4
0.794272296055978,0.185279008114853,"MLE",50,12,0.5,"halfnoise",5
0.791781386740088,0.186508644466809,"MLE",50,12,0.5,"halfnoise",6
0.796579401998991,0.184033914777449,"MLE",50,12,0.5,"halfnoise",7
0.797787162551467,0.183722697532823,"MLE",50,12,0.5,"halfnoise",8
0.801301334422251,0.182064772356204,"MLE",50,12,0.5,"halfnoise",9
0.794780329651638,0.1861293303901,"MLE",50,12,0.5,"halfnoise",10
