"rMPSE","MAPE","Brier","EPV","P","rho","beta_pattern","sim","model"
0.156094183692532,0.125814107299094,0.223803649182954,5,8,0,"strong",1,"Ridge"
0.130853018838367,0.108197142812724,0.218306151154224,5,8,0,"strong",2,"Ridge"
0.117981643784155,0.0922214689277577,0.214321122345119,5,8,0,"strong",3,"Ridge"
0.170256762048344,0.13488498068294,0.227185726390981,5,8,0,"strong",4,"Ridge"
0.0916040114549091,0.0723356160885262,0.204842208000005,5,8,0,"strong",5,"Ridge"
0.152855789913904,0.130077399004403,0.219298220965274,5,8,0,"strong",6,"Ridge"
0.078786199208059,0.0621756985131919,0.20472762127518,5,8,0,"strong",7,"Ridge"
0.15510340376187,0.12933184560652,0.223422917032695,5,8,0,"strong",8,"Ridge"
0.232499047075819,0.194530506104782,0.251382254454153,5,8,0,"strong",9,"Ridge"
0.106916727829201,0.0847440441312276,0.210644509988519,5,8,0,"strong",10,"Ridge"
0.145844067147531,0.118841357336076,0.239321462088913,5,8,0,"noise",1,"Ridge"
0.113084886854933,0.0917179009664373,0.231660000237018,5,8,0,"noise",2,"Ridge"
0.0831587228229093,0.0657926653752095,0.225100100277959,5,8,0,"noise",3,"Ridge"
0.10769213380594,0.0891969265397339,0.23107612412302,5,8,0,"noise",4,"Ridge"
0.155071371724532,0.128029856045782,0.243860548404448,5,8,0,"noise",5,"Ridge"
0.172775532398177,0.141760599925527,0.248446205797642,5,8,0,"noise",6,"Ridge"
0.111813757390722,0.0893688717310851,0.230101881221283,5,8,0,"noise",7,"Ridge"
0.145072810655326,0.11894164663851,0.239762834292491,5,8,0,"noise",8,"Ridge"
0.112947135322488,0.089380844407726,0.232643528004428,5,8,0,"noise",9,"Ridge"
0.120033969130059,0.0981325402968248,0.234534342070232,5,8,0,"noise",10,"Ridge"
0.0847896137823305,0.0686894294037755,0.238998206034753,5,8,0,"halfnoise",1,"Ridge"
0.14407033697465,0.115889684112302,0.251512958762792,5,8,0,"halfnoise",2,"Ridge"
0.0971497018117973,0.0777222012148307,0.241075617522906,5,8,0,"halfnoise",3,"Ridge"
0.126291499435055,0.102347675921772,0.247384378053887,5,8,0,"halfnoise",4,"Ridge"
0.0863771680469673,0.0690560863997315,0.237358895042061,5,8,0,"halfnoise",5,"Ridge"
0.110212166839584,0.0882624323599931,0.24299887776315,5,8,0,"halfnoise",6,"Ridge"
0.152514801338307,0.123557502881821,0.25495625,5,8,0,"halfnoise",7,"Ridge"
0.0838586787974649,0.0675526772948726,0.238038620484908,5,8,0,"halfnoise",8,"Ridge"
0.140752681392208,0.115043091777282,0.250422421092562,5,8,0,"halfnoise",9,"Ridge"
0.122460054107082,0.0987774580165838,0.244674018430569,5,8,0,"halfnoise",10,"Ridge"
0.157473911047002,0.138075866913262,0.138473430062009,5,8,0.5,"equal",1,"Ridge"
0.091705089496183,0.0667459805781744,0.123651304461246,5,8,0.5,"equal",2,"Ridge"
0.0891270742029695,0.0628294771563679,0.121036753156112,5,8,0.5,"equal",3,"Ridge"
0.103838409604919,0.0933625828563415,0.124534825131641,5,8,0.5,"equal",4,"Ridge"
0.149385134122675,0.0988953644489334,0.133571642724071,5,8,0.5,"equal",5,"Ridge"
0.0987697529151784,0.080786091835784,0.128607510473325,5,8,0.5,"equal",6,"Ridge"
0.0681453423324491,0.0449481780059532,0.120017740432394,5,8,0.5,"equal",7,"Ridge"
0.114930143260088,0.0974904748666442,0.129402347704812,5,8,0.5,"equal",8,"Ridge"
0.0973617174812022,0.0856464281968901,0.121622557512905,5,8,0.5,"equal",9,"Ridge"
0.11964974941215,0.091490983483562,0.131562660085278,5,8,0.5,"equal",10,"Ridge"
0.0850210996459727,0.0631664498722982,0.164868303134831,5,8,0.5,"strong",1,"Ridge"
0.113609465482556,0.0922794447632787,0.169944993751806,5,8,0.5,"strong",2,"Ridge"
0.135041811413145,0.0993088979522275,0.175272524312409,5,8,0.5,"strong",3,"Ridge"
0.111052375932846,0.0933036693548867,0.171130449562376,5,8,0.5,"strong",4,"Ridge"
0.0974961432306377,0.075175726150656,0.16573308745412,5,8,0.5,"strong",5,"Ridge"
0.152144882591911,0.116943863971936,0.179582947323588,5,8,0.5,"strong",6,"Ridge"
0.200013116402345,0.156648605604468,0.197101180448703,5,8,0.5,"strong",7,"Ridge"
0.146314565898343,0.126947277481944,0.178099935943709,5,8,0.5,"strong",8,"Ridge"
0.0540653084824529,0.0436357412676677,0.162046688165218,5,8,0.5,"strong",9,"Ridge"
0.106649763622872,0.0856395273394142,0.167530565504704,5,8,0.5,"strong",10,"Ridge"
0.0855698563786655,0.0686120512975047,0.175479308444109,5,8,0.5,"noise",1,"Ridge"
0.0554438627500886,0.0468349290090472,0.172443287909008,5,8,0.5,"noise",2,"Ridge"
0.0898850814606757,0.0723114002655817,0.180209615872444,5,8,0.5,"noise",3,"Ridge"
0.0541568627446715,0.0404864467556684,0.176566423264136,5,8,0.5,"noise",4,"Ridge"
0.111882937172819,0.0988465458454473,0.184155813674456,5,8,0.5,"noise",5,"Ridge"
0.103309413924643,0.0893536010655673,0.182067893615181,5,8,0.5,"noise",6,"Ridge"
0.099991972592957,0.0777663747947458,0.179567944631454,5,8,0.5,"noise",7,"Ridge"
0.0859585397241041,0.07187151492434,0.179723154533551,5,8,0.5,"noise",8,"Ridge"
0.112295789952735,0.0995376639153633,0.185200952851361,5,8,0.5,"noise",9,"Ridge"
0.0834632181879833,0.067569687975144,0.177343668881941,5,8,0.5,"noise",10,"Ridge"
0.106069991928187,0.0851688880462808,0.221458076213354,5,8,0.5,"halfnoise",1,"Ridge"
0.109765936665192,0.086317491232547,0.225697465784615,5,8,0.5,"halfnoise",2,"Ridge"
0.162716850997017,0.136199489872714,0.23540970540548,5,8,0.5,"halfnoise",3,"Ridge"
0.135504098808913,0.10747966656044,0.228109057303158,5,8,0.5,"halfnoise",4,"Ridge"
0.161447891123913,0.134236305614382,0.234836304411033,5,8,0.5,"halfnoise",5,"Ridge"
0.0859976619161044,0.0700725134021572,0.218477461352499,5,8,0.5,"halfnoise",6,"Ridge"
0.0892568690719201,0.0750938158201997,0.21766657923368,5,8,0.5,"halfnoise",7,"Ridge"
0.0739986464410461,0.0597456288571574,0.212648945020846,5,8,0.5,"halfnoise",8,"Ridge"
0.0696620854566894,0.0563051693158662,0.211349513969055,5,8,0.5,"halfnoise",9,"Ridge"
0.0855351704350143,0.0708700512523245,0.217511114754256,5,8,0.5,"halfnoise",10,"Ridge"
0.163426564325476,0.133512713697307,0.192272904710588,5,12,0,"equal",1,"Ridge"
0.147228014408089,0.113457594374249,0.183116452186811,5,12,0,"equal",2,"Ridge"
0.133162892251217,0.101725828236739,0.184117433601416,5,12,0,"equal",3,"Ridge"
0.135903420923484,0.100105225694185,0.185449884638521,5,12,0,"equal",4,"Ridge"
0.152222678322352,0.113226463521803,0.18526606901104,5,12,0,"equal",5,"Ridge"
0.139399697128048,0.108930182329655,0.186080499849638,5,12,0,"equal",6,"Ridge"
0.156662797577776,0.118023059422878,0.191454312010022,5,12,0,"equal",7,"Ridge"
0.142530455311713,0.105859704654007,0.185875472080103,5,12,0,"equal",8,"Ridge"
0.122532430712003,0.0975505035190877,0.177488630543865,5,12,0,"equal",9,"Ridge"
0.146788761403419,0.109578793809535,0.187914979803338,5,12,0,"equal",10,"Ridge"
0.131911594211018,0.103324353322718,0.20637045407304,5,12,0,"strong",1,"Ridge"
0.190002884597023,0.154269370774678,0.23073357976325,5,12,0,"strong",2,"Ridge"
0.106452642775538,0.0882691220011799,0.20558113346253,5,12,0,"strong",3,"Ridge"
0.0984325347792723,0.0789956093966548,0.202876008845617,5,12,0,"strong",4,"Ridge"
0.137760817377459,0.109848800445484,0.211856084360496,5,12,0,"strong",5,"Ridge"
0.146971651243037,0.117029850049094,0.214164378000949,5,12,0,"strong",6,"Ridge"
0.167536596519009,0.13699472908051,0.223438601261091,5,12,0,"strong",7,"Ridge"
0.205451925580219,0.175826048874941,0.237347951062011,5,12,0,"strong",8,"Ridge"
0.107342210061418,0.0843684205613508,0.20841798830848,5,12,0,"strong",9,"Ridge"
0.116546368991102,0.0971176260452187,0.210360431767899,5,12,0,"strong",10,"Ridge"
0.112124441232335,0.089330159640896,0.218763394837808,5,12,0,"noise",1,"Ridge"
0.189950981618007,0.15317628090435,0.241356477787419,5,12,0,"noise",2,"Ridge"
0.148094908884031,0.116609610545264,0.230728161587179,5,12,0,"noise",3,"Ridge"
0.168024347829819,0.137469043390177,0.234893849372712,5,12,0,"noise",4,"Ridge"
0.116699158974073,0.0961489766538536,0.219750099612883,5,12,0,"noise",5,"Ridge"
0.139667630738187,0.115023620671707,0.226730664936316,5,12,0,"noise",6,"Ridge"
0.0959253491398129,0.0752033559236561,0.216867334694606,5,12,0,"noise",7,"Ridge"
0.16616625771896,0.138530116187693,0.233995355521077,5,12,0,"noise",8,"Ridge"
0.163628701042494,0.13156450433484,0.231285145125129,5,12,0,"noise",9,"Ridge"
0.121664320484422,0.0964098999316573,0.221268896947751,5,12,0,"noise",10,"Ridge"
0.0863642672564394,0.0696414315565219,0.230684371896068,5,12,0,"halfnoise",1,"Ridge"
0.129523185955713,0.106869797719988,0.239827795058458,5,12,0,"halfnoise",2,"Ridge"
0.167590721205141,0.138045271257486,0.251951940670722,5,12,0,"halfnoise",3,"Ridge"
0.130708339910624,0.10630375018188,0.24075662247156,5,12,0,"halfnoise",4,"Ridge"
0.0870631900982202,0.0692730367023916,0.231844979858939,5,12,0,"halfnoise",5,"Ridge"
0.166966394141221,0.135867175676981,0.25088612587799,5,12,0,"halfnoise",6,"Ridge"
0.148630516167123,0.118938061933625,0.247113862806683,5,12,0,"halfnoise",7,"Ridge"
0.120725364261124,0.0982211921045881,0.236146077447549,5,12,0,"halfnoise",8,"Ridge"
0.164163624435341,0.135464832808521,0.249994399525075,5,12,0,"halfnoise",9,"Ridge"
0.130282944041043,0.107939499507647,0.240564936408142,5,12,0,"halfnoise",10,"Ridge"
0.0954831971297225,0.0607578105740962,0.0942154896281293,5,12,0.5,"equal",1,"Ridge"
0.0576523175181116,0.0325517625457443,0.0845359301027638,5,12,0.5,"equal",2,"Ridge"
0.126276425284309,0.0797493497200619,0.099078845386855,5,12,0.5,"equal",3,"Ridge"
0.0667678769539921,0.0384962621347886,0.0870131579102237,5,12,0.5,"equal",4,"Ridge"
0.066155628671338,0.039066547269155,0.0890181516834751,5,12,0.5,"equal",5,"Ridge"
0.109162289779001,0.0748785302422846,0.0945052074817831,5,12,0.5,"equal",6,"Ridge"
0.0848196311572653,0.0612914202251295,0.0915276904943329,5,12,0.5,"equal",7,"Ridge"
0.0984505626812321,0.0630976856852361,0.0949547421407755,5,12,0.5,"equal",8,"Ridge"
0.0961123653253869,0.0595067249591843,0.0947783915227236,5,12,0.5,"equal",9,"Ridge"
0.0989056498550372,0.0697486284180199,0.0941959844100383,5,12,0.5,"equal",10,"Ridge"
0.0901253896003624,0.0612675284272993,0.142249429149599,5,12,0.5,"strong",1,"Ridge"
0.0837973292380962,0.0686670924354396,0.142967105456101,5,12,0.5,"strong",2,"Ridge"
0.113386767711091,0.0809281744123964,0.147164493699757,5,12,0.5,"strong",3,"Ridge"
0.0959206731669646,0.075048686462752,0.140248342258323,5,12,0.5,"strong",4,"Ridge"
0.110166194651694,0.080465897352984,0.150672637549114,5,12,0.5,"strong",5,"Ridge"
0.0811665743946327,0.0684036443744832,0.141434817256642,5,12,0.5,"strong",6,"Ridge"
0.096788419026904,0.0722240082928912,0.14334666425479,5,12,0.5,"strong",7,"Ridge"
0.0807614577400308,0.0581998799894787,0.139916987034092,5,12,0.5,"strong",8,"Ridge"
0.0852326749743118,0.064336513097462,0.1397974660035,5,12,0.5,"strong",9,"Ridge"
0.139197778012008,0.099257813601637,0.15283737682941,5,12,0.5,"strong",10,"Ridge"
0.0854584150024714,0.0634562835765769,0.138790980048106,5,12,0.5,"noise",1,"Ridge"
0.0630476279574979,0.0443017850403196,0.135097221619122,5,12,0.5,"noise",2,"Ridge"
0.101876553945594,0.0893768917666035,0.144341643058995,5,12,0.5,"noise",3,"Ridge"
0.0787435689242958,0.0605836270507218,0.139897024012182,5,12,0.5,"noise",4,"Ridge"
0.0726159382159703,0.0613804582814754,0.138807692832014,5,12,0.5,"noise",5,"Ridge"
0.0983978133772007,0.0699413238061466,0.14521568035432,5,12,0.5,"noise",6,"Ridge"
0.120865902374776,0.0876281069195253,0.147386062366375,5,12,0.5,"noise",7,"Ridge"
0.102018014609029,0.0914992710244893,0.141684065863727,5,12,0.5,"noise",8,"Ridge"
0.0703459298305758,0.0524319316753689,0.139741131146216,5,12,0.5,"noise",9,"Ridge"
0.0876541791092771,0.0738748585239839,0.140765426980816,5,12,0.5,"noise",10,"Ridge"
0.0969129234663255,0.0819555339853541,0.192934589466847,5,12,0.5,"halfnoise",1,"Ridge"
0.11392028012491,0.0926450661759624,0.196894941029454,5,12,0.5,"halfnoise",2,"Ridge"
0.0761655287789793,0.0620068257390348,0.189094356395477,5,12,0.5,"halfnoise",3,"Ridge"
0.0899754891019744,0.0717267186922803,0.192195503539802,5,12,0.5,"halfnoise",4,"Ridge"
0.100171137457948,0.0809675635473622,0.195239568842908,5,12,0.5,"halfnoise",5,"Ridge"
0.0620849462486496,0.0500432864483515,0.183201976532965,5,12,0.5,"halfnoise",6,"Ridge"
0.090462758471867,0.075126343151673,0.196429791056345,5,12,0.5,"halfnoise",7,"Ridge"
0.0990309131220316,0.079223900001141,0.193649799472703,5,12,0.5,"halfnoise",8,"Ridge"
0.0893769027958242,0.0757722125651012,0.190869417898356,5,12,0.5,"halfnoise",9,"Ridge"
0.10952555389101,0.0867665460613517,0.194972766476933,5,12,0.5,"halfnoise",10,"Ridge"
0.052350382546648,0.0423654200729738,0.210197485622107,10,4,0,"equal",1,"Ridge"
0.0893936226005277,0.0705557414802642,0.214787968396581,10,4,0,"equal",2,"Ridge"
0.0938854339816495,0.0741834375689234,0.21420796020588,10,4,0,"equal",3,"Ridge"
0.121445662988928,0.101304707955732,0.219266332072368,10,4,0,"equal",4,"Ridge"
0.123252606024611,0.0994727348830671,0.223185655886741,10,4,0,"equal",5,"Ridge"
0.0723261696272336,0.056613255899892,0.212053611059733,10,4,0,"equal",6,"Ridge"
0.0908681838987629,0.0787923634494936,0.210303253227607,10,4,0,"equal",7,"Ridge"
0.0836238153905478,0.071958060190315,0.213375709070332,10,4,0,"equal",8,"Ridge"
0.0844043766656908,0.0720974614226424,0.213358219069196,10,4,0,"equal",9,"Ridge"
0.143199797048877,0.116279831518041,0.226896205656597,10,4,0,"equal",10,"Ridge"
0.105215671525813,0.0887416591938959,0.213048318085375,10,4,0,"strong",1,"Ridge"
0.082808642008383,0.0670099658365956,0.209781143811571,10,4,0,"strong",2,"Ridge"
0.159788756139065,0.129599240839904,0.230764590412917,10,4,0,"strong",3,"Ridge"
0.0785717045359275,0.0658582628133564,0.207285045460012,10,4,0,"strong",4,"Ridge"
0.135359872596143,0.107143459817954,0.221038930975481,10,4,0,"strong",5,"Ridge"
0.134774058897032,0.115221128830992,0.222725099206051,10,4,0,"strong",6,"Ridge"
0.0850033419174001,0.070799979445446,0.208271859434613,10,4,0,"strong",7,"Ridge"
0.0656158240516597,0.0572961432209623,0.208899775934371,10,4,0,"strong",8,"Ridge"
0.173363819695468,0.147320435147264,0.233142544872529,10,4,0,"strong",9,"Ridge"
0.0546994601710138,0.0426363451286979,0.207907426766729,10,4,0,"strong",10,"Ridge"
0.132681832035146,0.107565470087783,0.2527,10,4,0,"noise",1,"Ridge"
0.179780020664249,0.146851679410804,0.270522955523197,10,4,0,"noise",2,"Ridge"
0.115195530678192,0.0935143821230309,0.24844219485102,10,4,0,"noise",3,"Ridge"
0.0859018575701046,0.0690770338533242,0.242728867234149,10,4,0,"noise",4,"Ridge"
0.167087831722075,0.136667637294254,0.26207125,10,4,0,"noise",5,"Ridge"
0.0621825402476698,0.0505888929589059,0.241820107779513,10,4,0,"noise",6,"Ridge"
0.11194963218478,0.0942168915125577,0.246899348530228,10,4,0,"noise",7,"Ridge"
0.161235795323396,0.138814463087218,0.259399751574961,10,4,0,"noise",8,"Ridge"
0.12242001851995,0.099338076349846,0.249973985465906,10,4,0,"noise",9,"Ridge"
0.155312214438753,0.134943772936199,0.258716917985708,10,4,0,"noise",10,"Ridge"
0.132804354300298,0.108307271804193,0.258221193146297,10,4,0,"halfnoise",1,"Ridge"
0.0634179835862115,0.0506621631864974,0.243393906102302,10,4,0,"halfnoise",2,"Ridge"
0.0883043410233545,0.0717500419436657,0.24775044180827,10,4,0,"halfnoise",3,"Ridge"
0.090614693357795,0.074760631883797,0.246464968528932,10,4,0,"halfnoise",4,"Ridge"
0.119714212290469,0.0966677100542096,0.25288125,10,4,0,"halfnoise",5,"Ridge"
0.11973468280108,0.0969863673136376,0.254418608277212,10,4,0,"halfnoise",6,"Ridge"
0.102505021504118,0.0825308406089682,0.25,10,4,0,"halfnoise",7,"Ridge"
0.133880969278903,0.109580600522096,0.257514705048514,10,4,0,"halfnoise",8,"Ridge"
0.143608480052772,0.118085753833088,0.26084,10,4,0,"halfnoise",9,"Ridge"
0.150048767967461,0.128019667053685,0.261519444854043,10,4,0,"halfnoise",10,"Ridge"
0.0706668495666163,0.0609357682308136,0.180169825890713,10,4,0.5,"equal",1,"Ridge"
0.111342853356578,0.0988005366559296,0.18422229950315,10,4,0.5,"equal",2,"Ridge"
0.152913655660672,0.124169789207399,0.195717649163957,10,4,0.5,"equal",3,"Ridge"
0.0549710296680715,0.0422721711417876,0.173670572917277,10,4,0.5,"equal",4,"Ridge"
0.114219589894942,0.0969351781580525,0.18394575332376,10,4,0.5,"equal",5,"Ridge"
0.0983559452580948,0.078818801792388,0.181819162326438,10,4,0.5,"equal",6,"Ridge"
0.03566304274968,0.0295928516544049,0.173368916442605,10,4,0.5,"equal",7,"Ridge"
0.0640807698737727,0.0514770696169487,0.177435382579448,10,4,0.5,"equal",8,"Ridge"
0.161214953107818,0.121095901202704,0.200952602163855,10,4,0.5,"equal",9,"Ridge"
0.0938815383771069,0.0749673677609722,0.182527437219218,10,4,0.5,"equal",10,"Ridge"
0.0764361720030762,0.0629046618018166,0.190954186670739,10,4,0.5,"strong",1,"Ridge"
0.172842773009493,0.132787954045215,0.214601957460145,10,4,0.5,"strong",2,"Ridge"
0.0810656194756951,0.0624089808375981,0.188959227700647,10,4,0.5,"strong",3,"Ridge"
0.109883204017004,0.0858945850268501,0.195307139283178,10,4,0.5,"strong",4,"Ridge"
0.0933072212770511,0.07533094951286,0.19352961183627,10,4,0.5,"strong",5,"Ridge"
0.0820266269729256,0.0685069026233279,0.1921780667439,10,4,0.5,"strong",6,"Ridge"
0.0899782917039365,0.0695439880464377,0.192330514316299,10,4,0.5,"strong",7,"Ridge"
0.0879601597120452,0.0777307507078625,0.193410642330959,10,4,0.5,"strong",8,"Ridge"
0.0925642905080172,0.0736744952865122,0.197135726461932,10,4,0.5,"strong",9,"Ridge"
0.11638381253805,0.0962939003913189,0.200216718170762,10,4,0.5,"strong",10,"Ridge"
0.122214359310649,0.100545207585311,0.236383070861249,10,4,0.5,"noise",1,"Ridge"
0.0638222515338774,0.0524444762448026,0.22957143283282,10,4,0.5,"noise",2,"Ridge"
0.123900885115183,0.100251183988392,0.237230826942888,10,4,0.5,"noise",3,"Ridge"
0.0920826480164854,0.0777149255275637,0.229445965070701,10,4,0.5,"noise",4,"Ridge"
0.171109742377728,0.138691913093813,0.25097867815807,10,4,0.5,"noise",5,"Ridge"
0.0683221232230207,0.055741328456714,0.229851584870861,10,4,0.5,"noise",6,"Ridge"
