"rMPSE","MAPE","Brier","EPV","P","rho","beta_pattern","sim","model"
0.0688972320855787,0.0590269273919318,0.209797676400691,10,4,0,"equal",2,"MLE"
0.132155093429345,0.109695030865464,0.225739366325933,10,4,0,"equal",3,"MLE"
0.0584267948136768,0.0462927052524843,0.210174352813163,10,4,0,"equal",4,"MLE"
0.0919042486568258,0.0722180367700775,0.214503841347684,10,4,0,"equal",5,"MLE"
0.101932617986121,0.0889659741096378,0.216043886718829,10,4,0,"equal",6,"MLE"
0.0780744716330267,0.0639883942493226,0.211864736892384,10,4,0,"equal",7,"MLE"
0.149972259034185,0.126372688335198,0.230487601049598,10,4,0,"equal",8,"MLE"
0.0985393372591226,0.0834128723743004,0.214940078647792,10,4,0,"equal",9,"MLE"
0.145413724627778,0.115896750572883,0.227841920175991,10,4,0,"equal",10,"MLE"
0.117875981358401,0.0958702234931619,0.217353472008572,10,4,0,"strong",1,"MLE"
0.0743343754497948,0.0596053047756567,0.207239554151836,10,4,0,"strong",2,"MLE"
0.065264557883479,0.0516348251177975,0.207390298818741,10,4,0,"strong",3,"MLE"
0.077634028753755,0.0685874397195017,0.21102860275408,10,4,0,"strong",4,"MLE"
0.140566845137066,0.114655696720137,0.223944197721155,10,4,0,"strong",5,"MLE"
0.188162554865273,0.151052285773645,0.244159057153245,10,4,0,"strong",6,"MLE"
0.119100749823531,0.093371765524552,0.216508076798626,10,4,0,"strong",7,"MLE"
0.0818117354420881,0.0662807746738128,0.206984034607644,10,4,0,"strong",8,"MLE"
0.135608587454867,0.123322927677328,0.220272667911905,10,4,0,"strong",9,"MLE"
0.0975291658594989,0.0777695222562615,0.211897435340674,10,4,0,"strong",10,"MLE"
0.138055260487159,0.110511904620076,0.253945020426664,10,4,0,"noise",1,"MLE"
0.144722051431668,0.124867128232003,0.254805342128542,10,4,0,"noise",2,"MLE"
0.11718429202772,0.0974524656537044,0.249001031913918,10,4,0,"noise",3,"MLE"
0.0846770947978343,0.0705182851897507,0.24298615159928,10,4,0,"noise",4,"MLE"
0.123428718051101,0.10459728334273,0.249873852688904,10,4,0,"noise",5,"MLE"
0.193953233658713,0.161993550847477,0.275215768632872,10,4,0,"noise",6,"MLE"
0.136660154570392,0.109373127311441,0.25370870681791,10,4,0,"noise",7,"MLE"
0.18242148204028,0.147849833816946,0.266866533927545,10,4,0,"noise",8,"MLE"
0.0782297972160525,0.0625288453292373,0.240924019308515,10,4,0,"noise",9,"MLE"
0.111982083435991,0.091782794988483,0.247807422956036,10,4,0,"noise",10,"MLE"
0.0922788112991688,0.0754858682958629,0.249641875232916,10,4,0,"halfnoise",1,"MLE"
0.0809623311345416,0.0646513862176956,0.247080046374368,10,4,0,"halfnoise",2,"MLE"
0.145484838754498,0.116964843944667,0.262582124464095,10,4,0,"halfnoise",3,"MLE"
0.136641690875526,0.114808466917718,0.256649033250508,10,4,0,"halfnoise",4,"MLE"
0.120927676083939,0.0998651918261207,0.255030067764427,10,4,0,"halfnoise",5,"MLE"
0.135845430728582,0.109891934978306,0.25762711946721,10,4,0,"halfnoise",6,"MLE"
0.0393893474240001,0.0313422417136411,0.242310533471098,10,4,0,"halfnoise",7,"MLE"
0.102342829740014,0.0918295353820354,0.251251639699531,10,4,0,"halfnoise",8,"MLE"
0.0879188993533984,0.0710422184831237,0.247712211083298,10,4,0,"halfnoise",9,"MLE"
0.115903901267044,0.100049634526508,0.248870696031771,10,4,0,"halfnoise",10,"MLE"
0.187219187960835,0.14622501645722,0.208404283348464,10,4,0.5,"equal",1,"MLE"
0.169723591529812,0.143832987254889,0.200859613744684,10,4,0.5,"equal",2,"MLE"
0.101241717638135,0.0847718610239326,0.182625653352827,10,4,0.5,"equal",3,"MLE"
0.158217498947593,0.121495791670473,0.200019701445414,10,4,0.5,"equal",4,"MLE"
0.0773142393842596,0.0683162437198457,0.176874038674903,10,4,0.5,"equal",5,"MLE"
0.108951136963806,0.0918290226244459,0.187451321478976,10,4,0.5,"equal",6,"MLE"
0.0654309867524079,0.050341940230829,0.178676327263209,10,4,0.5,"equal",7,"MLE"
0.136216720125595,0.102373784617703,0.18926303868444,10,4,0.5,"equal",8,"MLE"
0.085632538264813,0.0648399461218039,0.178942684959867,10,4,0.5,"equal",9,"MLE"
0.0824577851359569,0.0638027153213691,0.181928432483758,10,4,0.5,"equal",10,"MLE"
0.101921461937466,0.0774034612583786,0.195424238643937,10,4,0.5,"strong",1,"MLE"
0.138953034294085,0.109837448465211,0.202969596876874,10,4,0.5,"strong",2,"MLE"
0.145958437122899,0.112017690499787,0.207250797119391,10,4,0.5,"strong",3,"MLE"
0.0597272292135494,0.0456322937481347,0.185567567063167,10,4,0.5,"strong",4,"MLE"
0.101352727172631,0.0776501762067513,0.196703263094845,10,4,0.5,"strong",5,"MLE"
0.136615080686791,0.110345318968698,0.202281056983658,10,4,0.5,"strong",6,"MLE"
0.139469707790122,0.108183463967456,0.20765730031757,10,4,0.5,"strong",7,"MLE"
0.0692688273114579,0.0525239236681918,0.189116551730662,10,4,0.5,"strong",8,"MLE"
0.133544413307894,0.104769017231559,0.200271322100222,10,4,0.5,"strong",9,"MLE"
0.0996049644184035,0.0789245747489733,0.19509073757076,10,4,0.5,"strong",10,"MLE"
0.0897183540231014,0.0709855631641513,0.232770740999881,10,4,0.5,"noise",1,"MLE"
0.077187587074163,0.0622533680421502,0.229316939756201,10,4,0.5,"noise",2,"MLE"
0.157395134434984,0.132262426132638,0.242532618724812,10,4,0.5,"noise",3,"MLE"
0.186103302600419,0.150038171695667,0.258313220140041,10,4,0.5,"noise",4,"MLE"
0.160494722656237,0.144749740250261,0.250104165629322,10,4,0.5,"noise",5,"MLE"
0.131405936848246,0.104830907155119,0.240101672965338,10,4,0.5,"noise",6,"MLE"
0.0570052804900652,0.0478944491189781,0.22646342572339,10,4,0.5,"noise",7,"MLE"
0.0785059275064889,0.0645129090603574,0.230185149993275,10,4,0.5,"noise",8,"MLE"
0.04870462766776,0.038437533063965,0.225409882972097,10,4,0.5,"noise",9,"MLE"
0.148207368874849,0.119102147429983,0.245259542396438,10,4,0.5,"noise",10,"MLE"
0.113207205965142,0.091282483324337,0.246894726450415,10,4,0.5,"halfnoise",1,"MLE"
0.203213392452315,0.17086153387331,0.281537673491596,10,4,0.5,"halfnoise",2,"MLE"
0.148312992828615,0.119952145045115,0.258352558839416,10,4,0.5,"halfnoise",3,"MLE"
